,Index,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
1520,TTWK00041608089404,TTWK000416080,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,89404,89404
1521,TTWK00041607989404,TTWK000416079,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,89404,89404
1522,TTWK00041607889404,TTWK000416078,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,89404,89404
1524,TTWK00041608451999,TTWK000416084,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,51999,51999
1525,TTWK00041608551999,TTWK000416085,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,51999,51999
1526,TTWK00041608651999,TTWK000416086,2021/9/9 12:32:54,2021/9/9 12:32:54,YES,0,1,51999,51999
1528,TTWK00043541389404,TTWK000435413,2021/9/9 12:32:54,2021/9/9 12:40:32,YES,8,1,89404,89404
1529,TTWK00043541489404,TTWK000435414,2021/9/9 12:32:54,2021/9/9 12:40:32,YES,8,1,89404,89404
1530,TTWK00043541589404,TTWK000435415,2021/9/9 12:32:54,2021/9/9 12:40:32,YES,8,1,89404,89404
1531,TTWK00043541689404,TTWK000435416,2021/9/9 12:32:54,2021/9/9 12:40:32,YES,8,1,89404,89404
1533,TTWK00043541951999,TTWK000435419,2021/9/9 12:32:54,2021/9/9 12:47:25,YES,15,1,51999,51999
1534,TTWK00043541851999,TTWK000435418,2021/9/9 12:32:54,2021/9/9 12:47:25,YES,15,1,51999,51999
1535,TTWK00043541751999,TTWK000435417,2021/9/9 12:32:54,2021/9/9 12:47:25,YES,15,1,51999,51999
1537,TTWK00043542189404,TTWK000435421,2021/9/9 12:45:53,2021/9/9 14:09:05,YES,83,1,89404,89404
1538,TTWK00043542289404,TTWK000435422,2021/9/9 12:46:06,2021/9/9 14:09:05,YES,83,2,89404,89404
1539,TTWK00043542389404,TTWK000435423,2021/9/9 12:46:10,2021/9/9 14:09:05,YES,83,1,89404,89404
1541,TTWK00043544251999,TTWK000435442,2021/9/9 12:48:15,2021/9/9 12:56:20,YES,8,1,51999,51999
1542,TTWK00043544351999,TTWK000435443,2021/9/9 12:48:23,2021/9/9 12:56:20,YES,8,1,51999,51999
1549,TTWK000435429102991,TTWK000435429,2021/9/9 13:36:54,2021/9/9 14:09:05,YES,32,1,102991,102991
1555,102991102991,102991,2021/9/9 14:09:05,尚未完成,NO,,0,102991,102991
1556,TTWK000435434102991,TTWK000435434,2021/9/9 14:09:05,2021/9/9 14:09:05,YES,0,1,102991,102991
1557,TTWK000435435102991,TTWK000435435,2021/9/9 14:09:05,2021/9/9 14:09:05,YES,0,1,102991,102991
1558,TTWK000435436102991,TTWK000435436,2021/9/9 14:09:05,2021/9/9 14:09:05,YES,0,1,102991,102991
1560,TTWK00043543889404,TTWK000435438,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1561,TTWK00043544489404,TTWK000435444,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1562,TTWK00043544189404,TTWK000435441,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1563,TTWK00043544089404,TTWK000435440,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1564,TTWK00043543989404,TTWK000435439,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1565,TTWK00043543789404,TTWK000435437,2021/9/9 14:09:05,2021/9/9 14:16:19,YES,7,1,89404,89404
1567,TTWK00043544651999,TTWK000435446,2021/9/9 14:09:05,2021/9/9 14:14:39,YES,6,1,51999,51999
1568,TTWK00043544751999,TTWK000435447,2021/9/9 14:09:05,2021/9/9 14:14:39,YES,6,1,51999,51999
1570,TTWK000435459102991,TTWK000435459,2021/9/9 14:09:23,2021/9/9 14:31:02,YES,22,1,102991,102991
1571,TTWK000435460102991,TTWK000435460,2021/9/9 14:09:23,2021/9/9 14:31:02,YES,22,1,102991,102991
1572,TTWK000435456102991,TTWK000435456,2021/9/9 14:09:29,2021/9/9 14:31:02,YES,22,1,102991,102991
1573,TTWK000435455102991,TTWK000435455,2021/9/9 14:09:29,2021/9/9 14:31:02,YES,22,1,102991,102991
1574,TTWK000435452102991,TTWK000435452,2021/9/9 14:09:33,2021/9/9 14:31:02,YES,21,1,102991,102991
1575,TTWK000435451102991,TTWK000435451,2021/9/9 14:09:34,2021/9/9 14:31:02,YES,21,1,102991,102991
1576,TTWK000435461102991,TTWK000435461,2021/9/9 14:09:36,2021/9/9 14:31:02,YES,21,1,102991,102991
1577,TTWK000435450102991,TTWK000435450,2021/9/9 14:09:37,2021/9/9 14:31:02,YES,21,1,102991,102991
1578,TTWK000435449102991,TTWK000435449,2021/9/9 14:12:44,2021/9/9 14:31:02,YES,18,1,102991,102991
1579,TTWK000435457102991,TTWK000435457,2021/9/9 14:13:39,2021/9/9 14:31:02,YES,17,1,102991,102991
1580,TTWK000435458102991,TTWK000435458,2021/9/9 14:13:40,2021/9/9 14:31:02,YES,17,1,102991,102991
1581,TTWK000435453102991,TTWK000435453,2021/9/9 14:13:54,2021/9/9 14:31:02,YES,17,1,102991,102991
1582,TTWK000435454102991,TTWK000435454,2021/9/9 14:13:56,2021/9/9 14:31:02,YES,17,1,102991,102991
1584,TTWK00043544551999,TTWK000435445,2021/9/9 14:15:05,2021/9/9 14:17:26,YES,2,1,51999,51999
1586,TTWK00040084689404,TTWK000400846,2021/9/9 14:17:56,2021/9/9 14:43:05,YES,25,1,89404,89404
1587,TTWK00040084889404,TTWK000400848,2021/9/9 14:17:58,2021/9/9 14:43:05,YES,25,1,89404,89404
1588,TTWK00040084789404,TTWK000400847,2021/9/9 14:18:01,2021/9/9 14:43:05,YES,25,1,89404,89404
1589,TTWK00040084589404,TTWK000400845,2021/9/9 14:18:06,2021/9/9 14:43:05,YES,25,1,89404,89404
1590,TTWK00040084989404,TTWK000400849,2021/9/9 14:18:12,2021/9/9 14:43:05,YES,25,1,89404,89404
1592,TTWK00043546351999,TTWK000435463,2021/9/9 14:19:17,2021/9/9 14:32:47,YES,14,1,51999,51999
1593,TTWK00043546251999,TTWK000435462,2021/9/9 14:19:22,2021/9/9 14:32:47,YES,13,1,51999,51999
1594,TTWK00043546451999,TTWK000435464,2021/9/9 14:19:25,2021/9/9 14:32:47,YES,13,1,51999,51999
1595,TTWK00043546551999,TTWK000435465,2021/9/9 14:19:31,2021/9/9 14:32:47,YES,13,1,51999,51999
1597,TTWK000400851102991,TTWK000400851,2021/9/9 14:31:26,2021/9/9 14:48:37,YES,17,1,102991,102991
1598,TTWK000400852102991,TTWK000400852,2021/9/9 14:31:27,2021/9/9 14:48:37,YES,17,1,102991,102991
1599,TTWK000400853102991,TTWK000400853,2021/9/9 14:31:28,2021/9/9 14:48:37,YES,17,1,102991,102991
1600,TTWK000400854102991,TTWK000400854,2021/9/9 14:31:34,2021/9/9 14:48:37,YES,17,1,102991,102991
1601,TTWK000400855102991,TTWK000400855,2021/9/9 14:31:37,2021/9/9 14:48:37,YES,17,1,102991,102991
1602,TTWK000400856102991,TTWK000400856,2021/9/9 14:31:39,2021/9/9 14:48:37,YES,17,1,102991,102991
1604,TTWK00040085751999,TTWK000400857,2021/9/9 14:36:13,尚未完成,NO,,1,51999,51999
1605,TTWK00040085851999,TTWK000400858,2021/9/9 14:36:14,尚未完成,NO,,1,51999,51999
1606,TTWK00040085951999,TTWK000400859,2021/9/9 14:36:16,尚未完成,NO,,1,51999,51999
1607,TTWK00040086051999,TTWK000400860,2021/9/9 14:36:23,尚未完成,NO,,1,51999,51999
1609,TTWK000387555102948,TTWK000387555,2021/9/9 14:46:23,2021/9/9 15:06:30,YES,20,1,102948,102948
1610,TTWK000387557102948,TTWK000387557,2021/9/9 14:46:28,2021/9/9 15:06:30,YES,20,1,102948,102948
1611,TTWK000387556102948,TTWK000387556,2021/9/9 14:46:29,2021/9/9 15:06:30,YES,20,1,102948,102948
1613,TTWK000400868102991,TTWK000400868,2021/9/9 14:49:06,2021/9/9 15:06:30,YES,17,1,102991,102991
1614,TTWK000400861102991,TTWK000400861,2021/9/9 14:49:07,2021/9/9 15:06:30,YES,17,1,102991,102991
1615,TTWK000400864102991,TTWK000400864,2021/9/9 14:49:14,2021/9/9 15:06:30,YES,17,1,102991,102991
1616,TTWK000400862102991,TTWK000400862,2021/9/9 14:49:26,2021/9/9 15:06:30,YES,17,1,102991,102991
1617,TTWK000400863102991,TTWK000400863,2021/9/9 14:49:27,2021/9/9 15:06:30,YES,17,1,102991,102991
1619,TTWK00040084151999,TTWK000400841,2021/9/9 14:50:19,尚未完成,NO,,1,51999,51999
1620,TTWK00040086751999,TTWK000400867,2021/9/9 14:50:23,尚未完成,NO,,1,51999,51999
1621,TTWK00040086651999,TTWK000400866,2021/9/9 14:50:30,尚未完成,NO,,1,51999,51999
1622,TTWK00040086551999,TTWK000400865,2021/9/9 14:50:32,尚未完成,NO,,1,51999,51999
1623,TTWK00040087051999,TTWK000400870,2021/9/9 14:50:35,尚未完成,NO,,1,51999,51999
1624,TTWK00040086951999,TTWK000400869,2021/9/9 14:50:37,尚未完成,NO,,1,51999,51999
1626,TTWK000387569102948,TTWK000387569,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1627,TTWK000387568102948,TTWK000387568,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1628,TTWK000387567102948,TTWK000387567,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1629,TTWK000387566102948,TTWK000387566,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1630,TTWK000387565102948,TTWK000387565,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1631,TTWK000387564102948,TTWK000387564,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1632,TTWK000387563102948,TTWK000387563,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1633,TTWK000387562102948,TTWK000387562,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,102948,102948
1635,TTWK00040087389404,TTWK000400873,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,89404,89404
1636,TTWK00040087189404,TTWK000400871,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,89404,89404
1637,TTWK00040087289404,TTWK000400872,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,89404,89404
1638,TTWK00040087489404,TTWK000400874,2021/9/9 15:06:30,2021/9/9 15:06:30,YES,0,1,89404,89404
1640,TTWK00040087651999,TTWK000400876,2021/9/9 15:06:30,2021/9/9 15:12:47,YES,6,1,51999,51999
1641,TTWK00040087751999,TTWK000400877,2021/9/9 15:06:30,2021/9/9 15:12:47,YES,6,1,51999,51999
1643,TTWK000400881102991,TTWK000400881,2021/9/9 15:07:17,2021/9/9 15:19:14,YES,12,1,102991,102991
1644,TTWK000400878102991,TTWK000400878,2021/9/9 15:07:20,2021/9/9 15:19:14,YES,12,1,102991,102991
1645,TTWK000400880102991,TTWK000400880,2021/9/9 15:07:29,2021/9/9 15:19:14,YES,12,1,102991,102991
1646,TTWK000400879102991,TTWK000400879,2021/9/9 15:07:31,2021/9/9 15:19:14,YES,12,1,102991,102991
1648,TTWK00040088289404,TTWK000400882,2021/9/9 15:06:30,2021/9/9 15:15:14,YES,9,1,89404,89404
1649,TTWK00040088389404,TTWK000400883,2021/9/9 15:06:30,2021/9/9 15:15:14,YES,9,1,89404,89404
1651,TTWK000387597102948,TTWK000387597,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1652,TTWK000387596102948,TTWK000387596,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1653,TTWK000387595102948,TTWK000387595,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1654,TTWK000387594102948,TTWK000387594,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1655,TTWK000387593102948,TTWK000387593,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1656,TTWK000387592102948,TTWK000387592,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1657,TTWK000387591102948,TTWK000387591,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1658,TTWK000387590102948,TTWK000387590,2021/9/9 15:06:30,2021/9/9 15:06:46,YES,0,1,102948,102948
1660,TTWK00040089089404,TTWK000400890,2021/9/9 15:15:43,2021/9/9 15:32:07,YES,16,1,89404,89404
1661,TTWK00040089189404,TTWK000400891,2021/9/9 15:15:49,2021/9/9 15:32:07,YES,16,1,89404,89404
1663,TTWK00040088451999,TTWK000400884,2021/9/9 15:19:48,2021/9/9 15:28:01,YES,8,1,51999,51999
1664,TTWK00040084051999,TTWK000400840,2021/9/9 15:19:57,2021/9/9 15:28:01,YES,8,1,51999,51999
1666,TTWK000387588102948,TTWK000387588,2021/9/9 15:20:35,2021/9/9 15:22:10,YES,2,1,102948,102948
1667,TTWK000387589102948,TTWK000387589,2021/9/9 15:20:41,2021/9/9 15:22:10,YES,1,1,102948,102948
1668,TTWK000387586102948,TTWK000387586,2021/9/9 15:21:05,2021/9/9 15:22:10,YES,1,1,102948,102948
1669,TTWK000387587102948,TTWK000387587,2021/9/9 15:21:11,2021/9/9 15:22:10,YES,1,1,102948,102948
1670,TTWK000387600102948,TTWK000387600,2021/9/9 15:21:21,2021/9/9 15:22:10,YES,1,1,102948,102948
1671,TTWK000387614102948,TTWK000387614,2021/9/9 15:21:50,2021/9/9 15:22:10,YES,0,1,102948,102948
1672,TTWK000387601102948,TTWK000387601,2021/9/9 15:21:27,2021/9/9 15:22:10,YES,1,1,102948,102948
1674,TTWK000400888102991,TTWK000400888,2021/9/9 15:25:01,2021/9/9 15:54:47,YES,30,1,102991,102991
1675,TTWK000400885102991,TTWK000400885,2021/9/9 15:25:09,2021/9/9 15:54:47,YES,30,1,102991,102991
1676,TTWK000400886102991,TTWK000400886,2021/9/9 15:25:10,2021/9/9 15:54:47,YES,30,1,102991,102991
1677,TTWK000400887102991,TTWK000400887,2021/9/9 15:25:11,2021/9/9 15:54:47,YES,30,1,102991,102991
1678,TTWK000400889102991,TTWK000400889,2021/9/9 15:25:16,2021/9/9 15:54:47,YES,30,1,102991,102991
1681,TTWK00044111651999,TTWK000441116,2021/9/9 15:35:25,2021/9/9 15:59:44,YES,24,3,51999,51999
1682,TTWK00044111751999,TTWK000441117,2021/9/9 15:36:44,2021/9/9 15:59:44,YES,23,1,51999,51999
1684,TTWK00044112289404,TTWK000441122,2021/9/9 15:39:25,2021/9/9 15:46:53,YES,7,1,89404,89404
1686,TTWK00044112689404,TTWK000441126,2021/9/9 15:49:32,2021/9/9 16:33:53,YES,44,1,89404,89404
1687,TTWK00044112489404,TTWK000441124,2021/9/9 15:49:35,2021/9/9 16:33:53,YES,44,1,89404,89404
1688,TTWK00044112589404,TTWK000441125,2021/9/9 15:49:36,2021/9/9 16:35:22,YES,46,1,89404,89404
1689,TTWK00044112389404,TTWK000441123,2021/9/9 15:49:36,2021/9/9 16:35:22,YES,46,1,89404,89404
1690,TTWK00044112789404,TTWK000441127,2021/9/9 15:49:46,2021/9/9 16:35:22,YES,46,1,89404,89404
1692,TTWK000387642102948,TTWK000387642,2021/9/9 15:55:50,2021/9/9 15:56:23,YES,1,1,102948,102948
1693,TTWK000387645102948,TTWK000387645,2021/9/9 15:55:52,2021/9/9 15:56:23,YES,1,1,102948,102948
1694,TTWK000387644102948,TTWK000387644,2021/9/9 15:55:53,2021/9/9 15:56:23,YES,1,1,102948,102948
1695,TTWK000387643102948,TTWK000387643,2021/9/9 15:55:58,2021/9/9 15:56:23,YES,0,1,102948,102948
1697,TTWK000387648102948,TTWK000387648,2021/9/9 16:21:47,2021/9/9 16:22:24,YES,1,1,102948,102948
1698,TTWK000387646102948,TTWK000387646,2021/9/9 16:22:02,2021/9/9 16:22:24,YES,0,1,102948,102948
1700,TTWK000387578103031,TTWK000387578,2021/9/9 16:22:42,尚未完成,NO,,2,103031,103031
1701,TTWK000387580103031,TTWK000387580,2021/9/9 16:22:51,尚未完成,NO,,1,103031,103031
1702,TTWK000387581103031,TTWK000387581,2021/9/9 16:22:59,尚未完成,NO,,1,103031,103031
1703,TTWK000387582103031,TTWK000387582,2021/9/9 16:23:10,尚未完成,NO,,1,103031,103031
1704,TTWK000387578103031,TTWK000387578,2021/9/9 16:23:17,尚未完成,NO,,2,103031,103031
1705,TTWK000387579103031,TTWK000387579,2021/9/9 16:23:20,尚未完成,NO,,1,103031,103031
1706,TTWK000387576103031,TTWK000387576,2021/9/9 16:26:26,尚未完成,NO,,1,103031,103031
1707,TTWK000387634103031,TTWK000387634,2021/9/9 16:26:39,尚未完成,NO,,1,103031,103031
1708,TTWK000441120103031,TTWK000441120,2021/9/9 16:25:08,尚未完成,NO,,2,103031,103031
1709,TTWK000441116103031,TTWK000441116,2021/9/9 16:25:08,尚未完成,NO,,3,103031,103031
1710,TTWK000441118103031,TTWK000441118,2021/9/9 16:25:08,尚未完成,NO,,2,103031,103031
1711,TTWK000441121103031,TTWK000441121,2021/9/9 16:26:30,尚未完成,NO,,2,103031,103031
1713,TTWK000387640102948,TTWK000387640,2021/9/9 16:28:19,2021/9/9 16:29:44,YES,1,1,102948,102948
1714,TTWK000387639102948,TTWK000387639,2021/9/9 16:28:24,2021/9/9 16:29:44,YES,1,1,102948,102948
1715,TTWK000387641102948,TTWK000387641,2021/9/9 16:28:31,2021/9/9 16:29:44,YES,1,1,102948,102948
1891,TTWK00044112051999,TTWK000441120,2021/9/9 16:27:49,2021/9/9 16:47:09,YES,19,2,51999,51999
1892,TTWK00044111651999,TTWK000441116,2021/9/9 16:28:12,2021/9/9 15:59:44,YES,-28,3,51999,51999
1893,TTWK00044111851999,TTWK000441118,2021/9/9 16:28:12,2021/9/9 16:47:09,YES,19,2,51999,51999
1894,TTWK00044112151999,TTWK000441121,2021/9/9 16:28:12,2021/9/9 16:47:09,YES,19,2,51999,51999
1896,TTWK00042663779505,TTWK000426637,2021/9/9 16:29:10,尚未完成,NO,,1,79505,79505
1897,TTWK00042662979505,TTWK000426629,2021/9/9 16:29:24,尚未完成,NO,,1,79505,79505
1898,TTWK00042663079505,TTWK000426630,2021/9/9 16:29:37,尚未完成,NO,,1,79505,79505
1899,TTWK00042663179505,TTWK000426631,2021/9/9 16:29:37,尚未完成,NO,,1,79505,79505
1900,TTWK00042663279505,TTWK000426632,2021/9/9 16:29:37,尚未完成,NO,,1,79505,79505
1902,TTWK00042663689404,TTWK000426636,2021/9/9 16:38:03,尚未完成,NO,,1,89404,89404
1903,TTWK00042665289404,TTWK000426652,2021/9/9 16:38:05,尚未完成,NO,,1,89404,89404
1904,TTWK00042665189404,TTWK000426651,2021/9/9 16:38:06,尚未完成,NO,,1,89404,89404
1905,TTWK00042664889404,TTWK000426648,2021/9/9 16:38:09,尚未完成,NO,,1,89404,89404
1906,TTWK00042664989404,TTWK000426649,2021/9/9 16:38:11,尚未完成,NO,,1,89404,89404
1907,TTWK00042665089404,TTWK000426650,2021/9/9 16:38:11,尚未完成,NO,,1,89404,89404
1909,TTWK00038764989416,TTWK000387649,2021/9/9 16:42:00,尚未完成,NO,,1,89416,89416
1910,TTWK00040089389416,TTWK000400893,2021/9/9 16:42:02,尚未完成,NO,,2,89416,89416
1911,TTWK00042664289416,TTWK000426642,2021/9/9 16:42:08,2021/9/9 16:45:13,YES,3,1,89416,89416
1913,TTWK000441129102997,TTWK000441129,2021/9/9 16:42:35,尚未完成,NO,,1,102997,102997
1914,TTWK000441128102997,TTWK000441128,2021/9/9 16:42:38,尚未完成,NO,,1,102997,102997
1916,TTWK000400893103031,TTWK000400893,2021/9/9 16:50:30,尚未完成,NO,,2,103031,103031
14,TTWK00041609543967,TTWK000416095,2021/9/10 9:09:33,2021/9/10 9:15:47,YES,6,2,43967,43967
15,TTWK00041609443967,TTWK000416094,2021/9/10 9:09:36,2021/9/10 9:15:47,YES,6,1,43967,43967
16,TTWK00041609643967,TTWK000416096,2021/9/10 9:09:39,2021/9/10 9:15:47,YES,6,1,43967,43967
18,TTWK00041609743967,TTWK000416097,2021/9/10 9:11:46,2021/9/10 9:15:47,YES,4,1,43967,43967
20,TTWK00041609843967,TTWK000416098,2021/9/10 9:16:17,2021/9/10 9:28:14,YES,12,1,43967,43967
21,TTWK00041609543967,TTWK000416095,2021/9/10 9:18:57,2021/9/10 9:15:47,YES,-3,2,43967,43967
22,TTWK00041609943967,TTWK000416099,2021/9/10 9:21:59,尚未完成,NO,,1,43967,43967
24,TTWK00041610343967,TTWK000416103,2021/9/10 9:30:04,2021/9/10 9:42:51,YES,13,1,43967,43967
25,TTWK00041610243967,TTWK000416102,2021/9/10 9:30:06,2021/9/10 9:42:51,YES,13,1,43967,43967
26,TTWK00041610143967,TTWK000416101,2021/9/10 9:30:07,2021/9/10 9:42:51,YES,13,1,43967,43967
27,TTWK00041610443967,TTWK000416104,2021/9/10 9:30:11,2021/9/10 9:42:51,YES,13,1,43967,43967
28,TTWK00041610543967,TTWK000416105,2021/9/10 9:30:15,尚未完成,NO,,1,43967,43967
29,TTWK00041610043967,TTWK000416100,2021/9/10 9:33:42,2021/9/10 9:42:51,YES,9,1,43967,43967
31,TTWK000416107103036,TTWK000416107,2021/9/10 9:36:52,2021/9/10 10:14:04,YES,37,1,103036,103036
32,TTWK000416108103036,TTWK000416108,2021/9/10 9:36:54,2021/9/10 10:14:04,YES,37,1,103036,103036
33,TTWK000416109103036,TTWK000416109,2021/9/10 9:36:56,2021/9/10 10:14:04,YES,37,1,103036,103036
34,TTWK000416106103036,TTWK000416106,2021/9/10 9:37:02,2021/9/10 10:14:04,YES,37,1,103036,103036
35,TTWK000416110103036,TTWK000416110,2021/9/10 9:37:18,2021/9/10 10:14:04,YES,37,1,103036,103036
37,TTWK000400895118378,TTWK000400895,2021/9/10 9:39:21,2021/9/10 10:14:04,YES,35,1,118378,118378
38,TTWK000400894118378,TTWK000400894,2021/9/10 9:39:22,2021/9/10 10:14:04,YES,35,1,118378,118378
39,TTWK000426646118378,TTWK000426646,2021/9/10 9:39:43,2021/9/10 10:14:04,YES,34,1,118378,118378
40,TTWK000426666118378,TTWK000426666,2021/9/10 9:39:57,2021/9/10 10:14:04,YES,34,2,118378,118378
42,TTWK00041611743967,TTWK000416117,2021/9/10 9:44:18,2021/9/10 10:14:04,YES,30,1,43967,43967
43,TTWK00041611843967,TTWK000416118,2021/9/10 9:44:18,尚未完成,NO,,1,43967,43967
44,TTWK00041611943967,TTWK000416119,2021/9/10 9:44:39,2021/9/10 10:14:04,YES,29,1,43967,43967
45,TTWK00041611643967,TTWK000416116,2021/9/10 9:44:48,2021/9/10 10:14:04,YES,29,1,43967,43967
47,TTWK00041621742436,TTWK000416217,2021/9/10 9:52:46,尚未完成,NO,,1,42436,42436
54,TTWK000416153102983,TTWK000416153,2021/9/10 9:55:00,2021/9/10 10:22:19,YES,27,1,102983,102983
55,TTWK000416158102983,TTWK000416158,2021/9/10 9:55:01,2021/9/10 10:22:19,YES,27,1,102983,102983
56,TTWK000416156102983,TTWK000416156,2021/9/10 9:55:03,2021/9/10 10:22:19,YES,27,1,102983,102983
57,TTWK000416155102983,TTWK000416155,2021/9/10 9:55:04,尚未完成,NO,,1,102983,102983
59,TTWK000416152102983,TTWK000416152,2021/9/10 9:55:59,2021/9/10 10:22:19,YES,26,1,102983,102983
60,TTWK000416154102983,TTWK000416154,2021/9/10 9:56:14,尚未完成,NO,,1,102983,102983
61,TTWK000416157102983,TTWK000416157,2021/9/10 9:56:21,2021/9/10 10:22:19,YES,26,1,102983,102983
71,TTWK000400896102948,TTWK000400896,2021/9/10 9:57:29,尚未完成,NO,,1,102948,102948
72,TTWK000400897102948,TTWK000400897,2021/9/10 9:57:29,尚未完成,NO,,1,102948,102948
78,TTWK000416160102948,TTWK000416160,2021/9/10 10:14:04,尚未完成,NO,,1,102948,102948
80,TTWK00041621842436,TTWK000416218,2021/9/10 10:14:04,2021/9/10 10:15:07,YES,1,1,42436,42436
83,TTWK00041622142436,TTWK000416221,2021/9/10 10:14:04,2021/9/10 10:15:07,YES,1,1,42436,42436
84,TTWK00041622242436,TTWK000416222,2021/9/10 10:14:04,2021/9/10 10:15:07,YES,1,1,42436,42436
85,TTWK00041622342436,TTWK000416223,2021/9/10 10:14:04,尚未完成,NO,,1,42436,42436
86,TTWK00041622442436,TTWK000416224,2021/9/10 10:14:04,2021/9/10 10:15:07,YES,1,1,42436,42436
92,TTWK000416137118378,TTWK000416137,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,1,118378,118378
93,TTWK000426688118378,TTWK000426688,2021/9/10 10:14:04,2021/9/10 10:20:01,YES,6,1,118378,118378
95,TTWK000416212102983,TTWK000416212,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,1,102983,102983
96,TTWK000416213102983,TTWK000416213,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,1,102983,102983
97,TTWK000416168102983,TTWK000416168,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,1,102983,102983
98,TTWK000416169102983,TTWK000416169,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,1,102983,102983
99,TTWK000416167102983,TTWK000416167,2021/9/10 10:14:04,尚未完成,NO,,1,102983,102983
100,TTWK000416166102983,TTWK000416166,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
101,TTWK000416210102983,TTWK000416210,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
102,TTWK000416206102983,TTWK000416206,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
103,TTWK000416211102983,TTWK000416211,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
104,TTWK000416207102983,TTWK000416207,2021/9/10 10:14:04,尚未完成,NO,,1,102983,102983
105,TTWK000416208102983,TTWK000416208,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
106,TTWK000416209102983,TTWK000416209,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
107,TTWK000416204102983,TTWK000416204,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
108,TTWK000416205102983,TTWK000416205,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
109,TTWK000416214102983,TTWK000416214,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
110,TTWK000416165102983,TTWK000416165,2021/9/10 10:14:04,2021/9/10 10:58:46,YES,45,1,102983,102983
112,TTWK000426666118378,TTWK000426666,2021/9/10 10:14:04,2021/9/10 10:14:04,YES,0,2,118378,118378
114,TTWK00041619343967,TTWK000416193,2021/9/10 10:14:04,尚未完成,NO,,1,43967,43967
115,TTWK00041619443967,TTWK000416194,2021/9/10 10:14:04,尚未完成,NO,,1,43967,43967
116,TTWK00041619543967,TTWK000416195,2021/9/10 10:14:04,尚未完成,NO,,1,43967,43967
